idLombada;codLomb;tipo;altura;comprimento;dataPublicacaoImplantacao;codlog;logradouro;alturaNumerica;referencia;siglaSubprefeitura;nomeSubprefeitura;classificacaoViaria;declividade;larguraPista;temCalcada;larguraCalcada;volumePedestre;tipoVolumeVeiculo;tipoPavimento;condicaoPavimento;temVisibilidadePrejudicada;temEscola;nomeEscola;temColetivo;temRiscoAcidente;substituidaPor;observacao
11776;220949;I;0.08;1.50;05/04/2011 00:00;13134;MARIA AMELIA, R IRMA;268;NULL;PJ;PIRITUBA;1;5.00;8.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
25054;500601;I;0.10;1.50;29/05/1999 00:00;13138;DANIEL DEFOE, R;130;NULL;SA;SANTO AMARO;1;6.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
28535;231267;II;0.09;3.70;01/03/2011 00:00;13146;MATEUS GARCIA, R;857;NULL;JT;TREMEMBÉ / JAÇANÃ;1;6.00;6.80;0;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
9721;231063;II;0.08;3.70;01/03/2011 00:00;13146;MATEUS GARCIA, R;890;NULL;JT;TREMEMBÉ / JAÇANÃ;1;5.00;6.80;0;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
9180;230504;II;0.09;3.70;29/05/1999 00:00;13146;MATEUS GARCIA, R;300;NULL;JT;TREMEMBÉ / JAÇANÃ;1;6.00;6.80;0;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
9987;210079;II;0.10;3.70;26/09/1998 00:00;13148;MARIA ANTONIA MARTINS, AV;162;NULL;CV;CASA VERDE / CACHOEIRINHA;1;5.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8931;230819;I;0.08;1.50;18/03/1999 00:00;13153;MARIA AUGUSTA, R;65;NULL;MG;VILA MARIA / VILA GUILHERME;1;1.00;6.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
4471;300083;II;0.10;3.70;18/03/1999 00:00;13161;MARIA BAUMANN MENDONCA, R;380;NULL;IQ;ITAQUERA;1;6.00;9.50;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
838;310056;I;0.10;1.50;18/03/1999 00:00;13168;MANUEL ALVARES PIMENTEL, R;NULL;130-C ;IT;ITAIM PAULISTA;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
864;310055;I;0.10;1.50;18/03/1999 00:00;13168;MANUEL ALVARES PIMENTEL, R;557;NULL;IT;ITAIM PAULISTA;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
865;310057;I;0.10;1.50;18/03/1999 00:00;13168;MANUEL ALVARES PIMENTEL, R;176;NULL;IT;ITAIM PAULISTA;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
28537;231269;II;0.10;3.50;01/03/2011 00:00;13169;JOAO DA COSTA SILVA, R;136;NULL;JT;TREMEMBÉ / JAÇANÃ;1;2.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
1465;310653;II;0.10;3.70;18/03/1999 00:00;13177;MARIA CARLOTA, R;487;NULL;PE;PENHA;2;0.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
1488;310652;II;0.10;3.70;18/03/1999 00:00;13177;MARIA CARLOTA, R;371;entre R. Equeci e R.Frei Manuel do Desterro;PE;PENHA;2;0.00;10.00;1;NULL;NULL;0;1;2;0;1;NULL;0;0;NULL;NULL
3843;313009;II;0.10;3.70;29/05/1999 00:00;13177;MARIA CARLOTA, R;683;NULL;PE;PENHA;2;0.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
16740;420075;I;NULL;NULL;26/09/1998 00:00;13191;MARIA CELINA, R;25;30M R. FCO. T. CABRAL;IP;IPIRANGA;1;2.00;6.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
14479;431252;I;0.08;1.50;05/04/2011 00:00;13195;MARIA CURSI, AV;1221;1224;SM;SÃO MATEUS;1;4.00;8.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14480;431253;I;0.08;1.50;05/04/2011 00:00;13195;MARIA CURSI, AV;1302;10A;SM;SÃO MATEUS;1;6.00;8.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
10016;210109;II;0.10;3.70;18/03/1999 00:00;13196;MARIA CURUPAITI, R;1125;NULL;CV;CASA VERDE / CACHOEIRINHA;2;3.00;9.60;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
7868;303425;I;0.08;1.50;22/12/2012 00:00;13207;MARIA DE CAMARGO, R DONA;904;NULL;IQ;ITAQUERA;1;5.00;10.00;1;1.90;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
16905;420312;II;0.09;3.70;18/03/1999 00:00;13235;MARIA ESTELA, AV;5;NULL;IP;IPIRANGA;2;NULL;11.50;1;NULL;NULL;0;1;1;0;1;EMEF JOAQUIM NABUCO;0;0;NULL;NULL
16906;420313;II;0.10;3.70;18/03/1999 00:00;13235;MARIA ESTELA, AV;80;NULL;IP;IPIRANGA;2;NULL;11.90;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;431.0143/09-1 - Moradores impediram a reconstrução.(Helena 23/7/10)
16907;420314;II;0.09;3.70;18/03/1999 00:00;13235;MARIA ESTELA, AV;230;Nº235;IP;IPIRANGA;2;NULL;11.20;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
8390;330060;II;NULL;NULL;26/09/1998 00:00;13239;MARIA EUGENIA, R;195;NULL;MO;MOOCA;1;4.00;9.60;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
1541;310709;I;0.10;1.50;18/03/1999 00:00;13243;MARIA FELICIA, R;85;NULL;IT;ITAIM PAULISTA;1;5.00;6.50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
27135;510606;II;0.10;3.75;18/03/1999 00:00;13252;MARIO GONCALVES DE OLIVEIRA, R;NULL;80M R M CARLOS F FERRAZ;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
27136;510607;II;0.10;3.75;18/03/1999 00:00;13252;MARIO GONCALVES DE OLIVEIRA, R;281;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
3158;312317;II;0.10;3.70;29/05/1999 00:00;13281;MARIA JOVITA DA CONCEICAO, R DONA;64;NULL;EM;ERMELINO MATARAZZO;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
15716;430099;I;0.10;1.50;26/09/1998 00:00;13283;MARIA LAURA FIGUEIREDO, R;65;40A;AF;ARICANDUVA;1;0.00;6.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;Será feito manutenção na lombada.
9181;230507;I;0.10;1.30;18/03/1999 00:00;13286;MARIA LOPES, R;407;NULL;JT;TREMEMBÉ / JAÇANÃ;1;NULL;6.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9183;230508;I;0.10;1.50;05/04/2011 00:00;13286;MARIA LOPES, R;782;NULL;JT;TREMEMBÉ / JAÇANÃ;1;0.00;5.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
9184;230509;I;0.10;1.50;05/04/2011 00:00;13286;MARIA LOPES, R;868;NULL;JT;TREMEMBÉ / JAÇANÃ;1;NULL;4.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9147;230505;I;0.10;1.50;05/04/2011 00:00;13286;MARIA LOPES, R;187;NULL;JT;TREMEMBÉ / JAÇANÃ;1;NULL;5.80;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
11547;220698;II;0.10;3.60;04/06/2011 00:00;13291;MARIA LUCIA DUARTE, R;518;NULL;PJ;PIRITUBA;1;2.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
4454;300065;II;0.10;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;2765;NULL;IQ;ITAQUERA;2;2.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6043;301579;II;0.10;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;107;NULL;IQ;ITAQUERA;2;5.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6053;301569;II;0.11;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;2301;NULL;IQ;ITAQUERA;2;0.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6054;301570;II;0.10;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;2081;NULL;IQ;ITAQUERA;2;0.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6058;301574;II;0.10;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;937;NULL;IQ;ITAQUERA;2;1.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6059;301575;II;0.09;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;817;NULL;IQ;ITAQUERA;2;0.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6060;301576;II;NULL;3.50;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;579;NULL;IQ;ITAQUERA;2;0.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6061;301577;II;0.10;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;467;NULL;IQ;ITAQUERA;2;0.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
6062;301578;II;0.10;3.70;26/09/1998 00:00;13294;MARIA LUIZA AMERICANO, AV;240;NULL;IQ;ITAQUERA;2;5.00;12.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
14238;431736;I;0.08;1.50;24/01/2012 00:00;13297;MARIA LUISA DO VAL PENTEADO, R;168;NULL;SM;SÃO MATEUS;1;1.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
13974;431808;I;0.08;1.50;18/03/1999 00:00;13297;MARIA LUISA DO VAL PENTEADO, R;654;NULL;SM;SÃO MATEUS;1;0.00;10.00;1;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
13977;431811;I;0.08;1.50;24/01/2012 00:00;13297;MARIA LUISA DO VAL PENTEADO, R;345;NULL;SM;SÃO MATEUS;1;1.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
13600;432375;I;0.08;1.50;03/05/2012 00:00;13297;MARIA LUISA DO VAL PENTEADO, R;535;NULL;SM;SÃO MATEUS;1;1.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
13203;400071;II;0.09;3.70;18/03/1999 00:00;13310;MARIA NOSCHESE, R;447;445;VM;VILA MARIANA;1;0.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
13204;400072;II;0.10;3.70;18/03/1999 00:00;13310;MARIA NOSCHESE, R;351;NULL;VM;VILA MARIANA;1;0.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
13205;400073;II;0.09;3.70;18/03/1999 00:00;13310;MARIA NOSCHESE, R;284;285;VM;VILA MARIANA;1;0.00;8.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
25882;500988;I;0.08;1.50;18/03/1999 00:00;13315;MARIA PAIS DE BARROS, R;507;NULL;AD;CIDADE ADEMAR;1;3.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25883;500989;I;0.08;1.50;18/03/1999 00:00;13315;MARIA PAIS DE BARROS, R;444;NULL;AD;CIDADE ADEMAR;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25884;500990;I;0.08;1.50;18/03/1999 00:00;13315;MARIA PAIS DE BARROS, R;349;NULL;AD;CIDADE ADEMAR;1;0.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25885;500991;I;0.08;1.50;18/03/1999 00:00;13315;MARIA PAIS DE BARROS, R;275;NULL;AD;CIDADE ADEMAR;1;0.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25886;500992;I;0.08;1.50;18/03/1999 00:00;13315;MARIA PAIS DE BARROS, R;161;NULL;AD;CIDADE ADEMAR;1;4.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25887;500993;I;0.08;1.50;18/03/1999 00:00;13315;MARIA PAIS DE BARROS, R;85;NULL;AD;CIDADE ADEMAR;1;6.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
3054;312227;II;0.10;3.70;29/05/1999 00:00;13320;PEREIRA DE FARO, AV;146;NULL;IT;ITAIM PAULISTA;1;0.00;11.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
9595;230929;I;0.08;1.50;18/03/1999 00:00;13324;MARIA QUEDAS, R DONA;214;NULL;MG;VILA MARIA / VILA GUILHERME;1;1.00;9.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
12157;221331;I;0.10;1.50;18/03/1999 00:00;13340;MARIA JULIETA D. DE ANDRADE, R;288;NULL;PJ;PIRITUBA;1;2.00;7.00;1;1.00;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
12149;221330;I;0.10;1.50;18/03/1999 00:00;13340;MARIA JULIETA D. DE ANDRADE, R;359;NULL;PJ;PIRITUBA;1;0.00;7.00;1;1.00;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
12867;222041;II;0.10;3.70;04/06/2011 00:00;13342;MARIA SALIM ROMEU, R;195;NULL;PJ;PIRITUBA;1;4.00;8.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
10818;220126;II;0.09;3.60;26/09/1998 00:00;13342;MARIA SALIM ROMEU, R;386;NULL;PJ;PIRITUBA;1;6.00;8.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
15368;430322;I;0.08;1.50;18/03/1999 00:00;13350;MARIA TAVARES, R;188;NULL;VP;VILA PRUDENTE / SAPOPEMBA;1;0.00;6.00;1;NULL;NULL;0;1;1;0;1;CEI Creche Nrsa. do Carmo.;0;0;NULL;NULL
8340;330015;II;NULL;NULL;26/09/1998 00:00;13355;MARIA TERESA ASSUNCAO, R;424;NULL;PE;PENHA;2;6.00;7.10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
8341;330016;II;NULL;NULL;26/09/1998 00:00;13355;MARIA TERESA ASSUNCAO, R;516;NULL;PE;PENHA;2;3.00;7.10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
19193;520299;II;0.10;3.70;03/07/2012 00:00;13357;MARIA COELHO AGUIAR, AV;759;NULL;MB;M'BOI MIRIM;3;1.00;11.00;1;2.20;NULL;0;1;1;0;0;NULL;0;0;NULL;Grande concentração de Pedestres. Comércio intenso.  Via recapeada Maio/2011 pela SPUA.
19194;520300;II;0.10;3.70;03/07/2012 00:00;13357;MARIA COELHO AGUIAR, AV;894;NULL;MB;M'BOI MIRIM;3;0.00;11.00;1;1.60;NULL;0;1;1;0;0;NULL;0;0;NULL;Grande concentração de pedestres, devido área de comércio.  Via recapeada em Mai/2011.
2098;311265;I;0.10;1.50;18/03/1999 00:00;13358;FENO GREGO, R;10;NULL;MP;SÃO MIGUEL;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2099;311266;I;0.10;1.50;18/03/1999 00:00;13358;FENO GREGO, R;152;NULL;MP;SÃO MIGUEL;1;0.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1284;310416;II;0.10;3.70;26/09/1998 00:00;13363;MARIA VELTRI, R;174;NULL;PE;PENHA;1;5.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
9757;210006;II;0.10;3.70;26/09/1998 00:00;13374;MARIANA CALIGIORI RONCHETTI, AV;1139;NULL;CV;CASA VERDE / CACHOEIRINHA;1;1.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
9906;210005;II;0.10;3.70;26/09/1998 00:00;13374;MARIANA CALIGIORI RONCHETTI, AV;1079;NULL;CV;CASA VERDE / CACHOEIRINHA;1;1.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
28246;510543;I;0.08;1.50;29/05/1999 00:00;13377;CIDADE DE CASTRO, R;78;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
28247;510544;I;0.08;1.50;29/05/1999 00:00;13377;CIDADE DE CASTRO, R;120;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
25965;500368;II;0.10;3.70;29/05/1999 00:00;13378;MARIANO DA COSTA, R;NULL;60M DA R.MAL DEODORO;SA;SANTO AMARO;1;3.00;12.00;1;1.80;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
8475;330133;II;0.11;3.70;18/03/1999 00:00;13382;MARIANO JATAHY FERRAZ, R ENG;472;NULL;ST;SANTANA / TUCURUVI;2;3.00;9.50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
15454;430417;I;0.10;1.50;18/03/1999 00:00;13391;MARICA, R MARQ;653;NULL;IP;IPIRANGA;1;0.00;9.00;1;NULL;NULL;1;1;1;0;0;NULL;0;0;NULL;NULL
3588;312755;I;0.10;1.50;29/05/1999 00:00;13399;MARIETA XAVIER, R;66;NULL;PE;PENHA;1;4.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1958;311125;II;0.10;3.70;29/05/1999 00:00;13410;MURICOCA, R;NULL;S/N PÃA JAGUAMITANGA;IT;ITAIM PAULISTA;2;4.00;9.60;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
14010;431848;I;0.10;1.50;18/03/1999 00:00;13411;SEURREBES BARBOSA, R;181;NULL;AF;ARICANDUVA;1;3.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14011;431849;I;0.10;1.50;18/03/1999 00:00;13411;SEURREBES BARBOSA, R;129;NULL;AF;ARICANDUVA;1;2.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
2000;311158;I;0.10;1.50;26/09/1998 00:00;13415;JAGUAMITANGA, PC;33;NULL;IT;ITAIM PAULISTA;1;3.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
16587;420343;I;0.10;1.50;18/03/1999 00:00;13420;GIUSEPPE BIBIENA, R;284;NULL;IP;IPIRANGA;1;2.00;6.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
9666;231006;I;0.08;1.50;18/03/1999 00:00;13430;MARINHEIRO, R;542;NULL;ST;SANTANA / TUCURUVI;1;4.00;6.90;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9667;231007;I;0.08;1.50;18/03/1999 00:00;13430;MARINHEIRO, R;458;NULL;ST;SANTANA / TUCURUVI;1;5.00;6.90;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9624;230960;I;0.08;1.50;18/03/1999 00:00;13430;MARINHEIRO, R;371;NULL;ST;SANTANA / TUCURUVI;1;6.00;6.90;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
19214;520723;I;0.09;1.30;18/03/1999 00:00;13432;MARINHO DE ANDRADE, R DR;226;NULL;CL;CAMPO LIMPO;1;6.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
19215;520724;I;0.09;1.30;18/03/1999 00:00;13432;MARINHO DE ANDRADE, R DR;131;NULL;CL;CAMPO LIMPO;1;6.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
19216;520725;I;0.09;1.30;18/03/1999 00:00;13432;MARINHO DE ANDRADE, R DR;54;NULL;CL;CAMPO LIMPO;1;6.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10668;200097;II;0.10;3.70;13/09/2011 00:00;13439;MARIO, R;329;NULL;LA;LAPA;1;0.00;10.90;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
13785;431931;I;0.10;1.50;18/03/1999 00:00;13453;MARIO BULCAO, PC PROF;147;NULL;VP;VILA PRUDENTE / SAPOPEMBA;1;0.00;11.00;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
15378;430330;II;0.10;3.80;18/03/1999 00:00;13453;MARIO BULCAO, PC PROF;97;NULL;VP;VILA PRUDENTE / SAPOPEMBA;1;0.00;11.00;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
16399;410211;II;0.10;3.70;30/03/2012 00:00;13454;MARIO CARDIM, R DR;101;NULL;VM;VILA MARIANA;2;0.00;10.40;1;1.70;NULL;1;1;2;0;0;NULL;0;0;NULL;LARGURA DA CALÇADA: 2,7  AGUARDAR P/ ENVIO - CLASSIFICAÇÃO VIÁRIA - COLETORA
16400;410212;II;0.10;3.70;13/09/2011 00:00;13454;MARIO CARDIM, R DR;210;PRÓX. R. BOTUCATU;VM;VILA MARIANA;2;1.75;10.20;1;2.60;NULL;1;1;2;0;0;NULL;0;0;NULL;Nº216   LARURA DA CALÇADA = 3,10.
14126;431620;I;0.08;1.50;05/04/2011 00:00;13456;MARIO CASTELLO BRANCO, R MJBRI;210;NULL;AF;ARICANDUVA;1;1.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14127;431621;I;0.08;1.50;05/04/2011 00:00;13456;MARIO CASTELLO BRANCO, R MJBRI;132;NULL;AF;ARICANDUVA;1;1.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14128;431622;I;0.08;1.50;05/04/2011 00:00;13456;MARIO CASTELLO BRANCO, R MJBRI;44;NULL;AF;ARICANDUVA;1;2.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
11449;220722;I;0.09;1.50;04/06/2011 00:00;13481;MARIO GATTI, R DR;96;NULL;PJ;PIRITUBA;1;3.00;7.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
11450;220723;I;0.09;1.50;04/06/2011 00:00;13481;MARIO GATTI, R DR;50;NULL;PJ;PIRITUBA;1;4.00;7.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
25971;500935;I;0.08;1.50;18/03/1999 00:00;13484;MARIO GONCALVES DA SILVA, R;41;NULL;PI;PINHEIROS;1;0.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
27137;510212;II;0.10;3.75;26/09/1998 00:00;13488;MARIO GUEDES, AV MAL;292;NULL;LA;LAPA;1;1.00;10.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
19716;520783;I;0.08;1.50;18/03/1999 00:00;13505;ROQUE DE MINGO, R;535;NULL;CL;CAMPO LIMPO;1;3.00;9.80;1;2.20;NULL;0;1;1;0;1;NULL;0;0;NULL;Repintar.
19717;520784;I;0.08;1.50;18/03/1999 00:00;13505;ROQUE DE MINGO, R;465;NULL;CL;CAMPO LIMPO;1;6.00;9.00;1;2.20;NULL;0;1;1;0;1;NULL;0;0;NULL;Repintar.
15812;410558;I;0.08;1.50;18/03/1999 00:00;13509;MARIO PARANHOS PEDERNEIRAS, R;147;NULL;VM;VILA MARIANA;1;0.00;11.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2300;311460;I;0.10;1.50;29/05/1999 00:00;13510;MARIO PATI, R;590;NULL;MP;SÃO MIGUEL;1;4.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2301;311461;I;0.10;1.50;29/05/1999 00:00;13510;MARIO PATI, R;412;NULL;MP;SÃO MIGUEL;1;3.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2302;311462;I;0.10;1.50;29/05/1999 00:00;13510;MARIO PATI, R;236;NULL;MP;SÃO MIGUEL;1;2.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
9246;230579;II;0.10;3.70;13/09/2011 00:00;13511;MARIO PERNAMBUCO, AV;268;NULL;JT;TREMEMBÉ / JAÇANÃ;2;1.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9247;230580;II;0.10;3.70;26/09/1998 00:00;13511;MARIO PERNAMBUCO, AV;131;NULL;JT;TREMEMBÉ / JAÇANÃ;2;2.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
19232;522163;I;0.08;1.50;18/03/1999 00:00;13517;MARIO REIS, R;110;NULL;PI;PINHEIROS;1;1.00;8.50;1;1.30;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
19233;522165;I;0.08;1.50;18/03/1999 00:00;13517;MARIO REIS, R;186;NULL;SE;SÉ;1;1.00;8.50;1;1.40;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
19234;522166;I;0.08;1.50;18/03/1999 00:00;13517;MARIO REIS, R;106;NULL;SE;SÉ;1;4.00;8.50;1;1.60;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9981;210075;II;0.10;3.70;18/03/1999 00:00;13534;MARIQUINHA VIANA, R;830;NULL;ST;SANTANA / TUCURUVI;2;5.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
9930;210038;II;0.10;3.70;26/09/1998 00:00;13534;MARIQUINHA VIANA, R;152;NULL;ST;SANTANA / TUCURUVI;2;1.00;10.00;0;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;0;0;NULL;ESTE NUMENC.0021183934, PROVAVELMENTE PODE SER DA ORIGEM DA LOMBADA.
