id_local;local;subprefeitura;distrito;latitude;longitude
5717;MAURICIO F. KLABIN, R - (N 331);VILA MARIANA;VILA MARIANA;-23,594505;-46,632539
5718;SADAMU INOUE, R x EUZEBIO COGHI, R DO - (N 6771);PARELHEIROS;PARELHEIROS;-23,826908;-46,731843
5719;FIGUEIRA, R DA x RANGEL PESTANA, AV;SÉ;BRAS;-23,548366;-46,625952
5720;ESTANISLAU DE CAMPOS, AV PDE - (ACESSO R. DR. LUIZ AYRES);PENHA;ARTUR ALVIM;-23,542018;-46,483124
5724;VINTE E CINCO DE JULHO, R x LEITE DE CASTRO, R GAL;IPIRANGA;SACOMA;-23,640203;-46,594837
5725;AMADEU GIUSTI, R x DIRCEU DE CASTRO FONTOURA, PC x LEITE DE CASTRO, R GAL;IPIRANGA;SACOMA;-23,641026;-46,596795
5726;TIBURCIO DE SOUSA, R x NICOLA DE GIOSA, TV;ERMELINO MATARAZZO;ERMELINO MATARAZZO;-23,51133;-46,394233
5727;FARIA LIMA, AV BRIG x HENRIQUE MONTEIRO, R x TAVARES CABRAL, R;PINHEIROS;PINHEIROS;-23,570154;-46,691217
5729;TUTOIA, R x TOMAS CARVALHAL, R;VILA MARIANA;MOEMA;-23,580092;-46,650695
5730;GUARAPIRANGA, AV x FRANCISCO SOBREIRA DA SILVA, R - (N 1764);M'BOI MIRIM;JARDIM SAO LUIS;-23,684878;-46,744892
5731;ROSALIA IANNINI CONDE, AV x JOSE ANTUNES CERDEIRA, R - (N 272);SOCORRO;GRAJAU;-23,738372;-46,688994
5732;ITAPECERICA, ES DE - (PROX. R. DA MOENDA);CAMPO LIMPO;CAPAO REDONDO;-23,681857;-46,796886
5733;FARIA LIMA, AV BRIG x COROPE, R x CUNHA GAGO, R;PINHEIROS;PINHEIROS;-23,56141;-46,694745
5734;SAPOPEMBA, AV x RIO CLARO, ES DO x CINIRA POLONIO, R;SÃO MATEUS;SAO RAFAEL;-23,620872;-46,44169
5735;ARAPANES, AL DOS x GABRIEL DE REZENDE PASSOS, AV MIN x CHIBARAS, AV;VILA MARIANA;MOEMA;-23,60081;-46,661562
5737;JAUAPERI, AL x GABRIEL DE REZENDE PASSOS, AV MIN;VILA MARIANA;MOEMA;-23,59998;-46,662513
5738;JAUAPERI, AL x AGAMI, AV;VILA MARIANA;MOEMA;-23,599189;-46,661789
5739;ARAPANES, AL DOS x COTOVIA, AV;VILA MARIANA;MOEMA;-23,608763;-46,668975
5740;ARAPANES, AL DOS x BEM-TE-VI, AV;VILA MARIANA;MOEMA;-23,607905;-46,668281
5741;JAUAPERI, AL x PAVAO, AV;VILA MARIANA;MOEMA;-23,606307;-46,668546
5742;ARAPANES, AL DOS x SABIA, AV;VILA MARIANA;MOEMA;-23,602333;-46,66302
5743;JURITI, AV x JAUAPERI, AL;VILA MARIANA;MOEMA;-23,600702;-46,663271
5744;JAUAPERI, AL x EUCALIPTOS, AV DOS x EUCALIPTOS, R DOS;VILA MARIANA;MOEMA;-23,608746;-46,670785
5745;JAUAPERI, AL x JACUTINGA, AV;VILA MARIANA;MOEMA;-23,603131;-46,66551
5746;GUARARAPES, R x CONCEICAO DE MONTE ALEGRE, R;PINHEIROS;ITAIM BIBI;-23,606655;-46,687761
5747;MATEO BEI, AV x PAULINO CURSI, R;SÃO MATEUS;SAO MATEUS;-23,598524;-46,485965
5748;IGUATEMI, ES - (N 2544 - PROX. R. ISMAEL CARDONA);SÃO MATEUS;IGUATEMI;-23,586148;-46,414786
5749;PIRAJUSSARA-VALO VELHO, ES x JAIME BALMER, R x VALO VELHO, R DO;CAMPO LIMPO;CAMPO LIMPO;-23,647154;-46,789583
5750;DANTE PAZZANESE, AV DR - (N 500 - HOSPITAL DANTE PAZZANAESE);VILA MARIANA;MOEMA;-23,585413;-46,651306
5751;MARIO VICENTE, R DR x DURAO, R FREI x ESTEVAO PORTO, R;IPIRANGA;IPIRANGA;-23,588348;-46,614235
5752;RICARDO JAFET, AV DR x RODRIGO VIEIRA, R;VILA MARIANA;VILA MARIANA;-23,589685;-46,620142
5753;AURELIA, R x CAMILO, R;LAPA;LAPA;-23,529132;-46,697938
5754;LECOR, R GAL x LINO COUTINHO, R;IPIRANGA;IPIRANGA;-23,591537;-46,602484
5755;ELISIO CORDEIRO DE SIQUEIRA, AV x DURVAL FERNANDES CHAVES, R;PIRITUBA;SAO DOMINGOS;-23,501774;-46,747849
5756;MANIFESTO, R - (N 475 - CLUBE ATLETICO YPIRANGA);IPIRANGA;IPIRANGA;-23,577479;-46,602583
5757;EUROPA, AV x GUMERCINDO SARAIVA, R x VATICANO, PC DO;PINHEIROS;PINHEIROS;-23,579015;-46,682105
5760;IGUATEMI, R x ASPASIA, R x VIRADOURO, R;PINHEIROS;ITAIM BIBI;-23,585514;-46,681566
5761;DAURO CAVALLARO, R x GOIAS, AV DUQSA DE x BOAVENTURA JOSE RODRIGUES NETO, AV;BUTANTÃ;MORUMBI;-23,610466;-46,703619
5762;INOCENTES, R DOS x MAURO PAES DE ALMEIDA, R DR;SOCORRO;SOCORRO;-23,671931;-46,713427
5763;MARIA LUIZA AMERICANO, AV - (N 1599 - PROX. R. VITORINO DOS ANJOS);ITAQUERA;CIDADE LIDER;-23,568071;-46,475026
5764;NORDESTINA, AV - (N 7270 - PROX. AV. SANSAO CASTELO BRANCO);GUAIANASES;LAJEADO;-23,539031;-46,414317
5766;AGUIA DE HAIA, AV - (N 2100 - C/B - PROX. R. CUIM);ITAQUERA;ITAQUERA;-23,527098;-46,474504
5768;FRANCISCO MORATO, AV PROF x SENA VASCONCELOS, R GAL x JOAO BATISTA DE SOUSA FILHO, R;BUTANTÃ;BUTANTA;-23,583064;-46,714309
5769;PORTUGAL, AV x ROQUE PETRELLA, R;PINHEIROS;ITAIM BIBI;-23,620676;-46,68678
5770;CARINAS, AV DAS x NHAMBIQUARAS, AL DOS;VILA MARIANA;MOEMA;-23,613963;-46,66593
5771;MARACATINS, AL DOS x CARINAS, AV DAS;VILA MARIANA;MOEMA;-23,613332;-46,666759
5772;JURUPIS, AL DOS x CHIBARAS, AV;VILA MARIANA;MOEMA;-23,603021;-46,658671
5773;CARLOS LACERDA, AV x CABAXI, R - (N 853 - C.E.U. CAMPO LIMPO);CAMPO LIMPO;CAMPO LIMPO;-23,638286;-46,779761
5774;PENSILVANIA, R x RIBEIRO DO VALE, R;PINHEIROS;ITAIM BIBI;-23,611523;-46,686764
5775;VITOR MANZINI, AV x EUSEBIO STEVAUX, AV ENG x FRANCISCO DE SOUSA, PC DOM x ELIAS ANTONIO ZOGBI, R;SANTO AMARO;CAMPO GRANDE;-23,661993;-46,705967
5778;PASSAGEM, R BR DA x CURUPAITI, R;LAPA;VILA LEOPOLDINA;-23,523764;-46,726692
5779;COCKRANE, R LORD x MIL OITOCENTOS E VINTE E DOIS, R;IPIRANGA;IPIRANGA;-23,592461;-46,598661
5780;RAIMUNDO PEREIRA DE MAGALHAES, AV x PAZ, AV NSRA DA - (N 11526);PIRITUBA;JARAGUA;-23,441612;-46,720882
5781;BELA VISTA, R x ESTILO BARROCO, R DO;SANTO AMARO;SANTO AMARO;-23,63259;-46,693336
5782;INTERLAGOS, AV x JOAO LUDOVICE, R x MIGUEL FONTANAROSA, R - (N 7353);SOCORRO;CIDADE DUTRA;-23,710087;-46,703852
5783;ZIKE TUMA, R x BRUNO TAUT, R DO x JOSE FUGULIN, R;CIDADE ADEMAR;CAMPO GRANDE;-23,687302;-46,670389
5784;PAULO GUILGUER REIMBERG, AV x SEREIA, R DA - (N 2439);SOCORRO;GRAJAU;-23,776413;-46,696513
5785;QUEIROS TELES, AV ENG - (N 217);BUTANTÃ;RIO PEQUENO;-23,575278;-46,779794
5786;PEDRO ESCOBAR, R - (N 651 - PROX. AV. DNA.BELMIRA MARIN);SOCORRO;GRAJAU;-23,755738;-46,66725
5787;PEREIRA VERGUEIRO, AV DR x SATURNINO DE SOUSA, R x ALDEIA MANUEL ANTONIO, AV;PENHA;ARTUR ALVIM;-23,543406;-46,492893
5789;ANTONIO CARLOS B. DOS SANTOS, AV - (N 2882 - ESCOLA);SOCORRO;GRAJAU;-23,77149;-46,700041
5790;JEQUIRITUBA, R - (N 761 - PROX. R.IRENE SOUZA PINTO);SOCORRO;CIDADE DUTRA;-23,727967;-46,689255
5791;INDIANOPOLIS, AV x JURUPIS, AL DOS;VILA MARIANA;MOEMA;-23,601321;-46,657142
5792;JURUPIS, AL DOS x ACOCE, AV;VILA MARIANA;MOEMA;-23,602253;-46,657904
5793;FELIPE PINEL, AV DR x ARCANGELICA, R;PIRITUBA;PIRITUBA;-23,486644;-46,727113
5794;FELIPE PINEL, AV DR x RAIMUNDO PEREIRA DE MAGALHAES, AV x PAULA FERREIRA, AV x RAIMUNDO PEREIRA DE MAGALHAES, VD;PIRITUBA;PIRITUBA;-23,487417;-46,72671
5795;RAIMUNDO PEREIRA DE MAGALHAES, AV x AGARUM, R;PIRITUBA;PIRITUBA;-23,486028;-46,72524
5796;RAIMUNDO PEREIRA DE MAGALHAES, AV - (N 5214 - HOSP. PSIQUIATRICO PINEL);PIRITUBA;PIRITUBA;-23,489056;-46,728575
5797;RIBEIRAO CLARO, R x GOMES DE CARVALHO, R;PINHEIROS;ITAIM BIBI;-23,600052;-46,678733
5798;M BOI MIRIM, ES x CLAMECY, R;M'BOI MIRIM;JARDIM ANGELA;-23,7064;-46,784369
5799;SILVIO BARBINI, R x INACIO DONATI, R x EUGENIO ALBINI, R;ITAQUERA;JOSE BONIFACIO;-23,539984;-46,435751
5800;RAIMUNDO PEREIRA DE MAGALHAES, AV x CLEMENTE ATTLEE, R LORD - (N 3426);PIRITUBA;PIRITUBA;-23,494904;-46,730337
5801;ROBERTO FEIJO, R DR x JOSE DOS REIS, R;VILA PRUDENTE / SAPOPEMBA;VILA PRUDENTE;-23,586414;-46,580496
5802;LUIZ IGNACIO ANHAIA MELLO, AV PROF x ROBERTO FEIJO, R DR x ITAMUMBUCA, R;VILA PRUDENTE / SAPOPEMBA;VILA PRUDENTE;-23,584787;-46,580891
5803;SAO VICENTE, AV MARQ DE x JOSE GOMES FALCAO, R;LAPA;BARRA FUNDA;-23,522225;-46,661207
5804;ARICANDUVA, AV x FONTE DA ESPINHEIRA, R;ARICANDUVA;ARICANDUVA;-23,569629;-46,504536
5805;GUILHERME ELLIS, R DR x JAIBARAS, R;MOOCA;MOOCA;-23,54739;-46,597378
5806;JOAQUIM FLORIANO, R - (N 1087 - 1095);PINHEIROS;ITAIM BIBI;-23,586173;-46,680499
5807;MARIO VICENTE, R DR x OLIVEIRA MELO, R;IPIRANGA;IPIRANGA;-23,587754;-46,615016
5808;SAPOPEMBA, AV x ANTONIO BUONO, AV x SEVERINO CARDOSO DA SILVA, R;ARICANDUVA;VILA FORMOSA;-23,583059;-46,535437
5810;ASSEMBLEIA, AV x VALE DE AMOREIRA, R - (N 300);CIDADE ADEMAR;CIDADE DUTRA;-23,678296;-46,63228
5812;M BOI MIRIM, ES x JOAO DE ABREU, R;M'BOI MIRIM;JARDIM SAO LUIS;-23,669657;-46,736233
5814;DOMINGOS FRANCIULLI NETO, VD GAL x GIUSEPPE MARINO, R;VILA MARIA / VILA GUILHERME;VILA MARIA;-23,517908;-46,559667
5815;ATLANTICA, AV x PORTO ARTUR, R - (N 3453);SOCORRO;SOCORRO;-23,695993;-46,715004
5816;ATLANTICA, AV x MARIO MARTINS DE ALMEIDA, R x NICOLAU ALAYON, R - (**);SOCORRO;CIDADE DUTRA;-23,710437;-46,71146
5817;TEOTONIO VILELA, AV SEN x LOUREIRO ROSA, AV;SOCORRO;CIDADE DUTRA;-23,730892;-46,697795
5818;LINS DE VASCONCELOS, AV x DUARTE LEOPOLDO, R DOM;SÉ;CAMBUCI;-23,57046;-46,622312
5819;IBIJAU, AV x IBIRAPUERA, AV x JURUCE, AV;VILA MARIANA;MOEMA;-23,606366;-46,664994
5821;VITOR MANZINI, AV x GALENO DE CASTRO, R - (N 450);SANTO AMARO;CAMPO GRANDE;-23,662586;-46,70662
5822;CAMPO LIMPO, ES DO x OSCAR CAMPIGLIA, R PROF;CAMPO LIMPO;CAMPO LIMPO;-23,644138;-46,763991
5823;CAMPO LIMPO, ES DO x BOM CONSELHO, R NSRA DO;M'BOI MIRIM;JARDIM SAO LUIS;-23,648297;-46,756469
5824;CAMPO LIMPO, ES DO - (N 5532);CAMPO LIMPO;CAMPO LIMPO;-23,66046;-46,777598
5825;ATLANTICA, AV - (N 129);SOCORRO;SOCORRO;-23,667146;-46,711927
5826;ATLANTICA, AV x ANTONIO VERISSIMO ALVES, AV - (N 1148);SOCORRO;CIDADE DUTRA;-23,676239;-46,712494
5827;TEOTONIO VILELA, AV SEN x ARVOREIRO, AV DO;SOCORRO;CIDADE DUTRA;-23,726378;-46,699275
5828;TEOTONIO VILELA, AV SEN x HANS CHRISTIAN ANDERSEN, R - (N 7043);SOCORRO;CIDADE DUTRA;-23,757376;-46,714293
5829;TEOTONIO VILELA, AV SEN x ARLINDA RAMOS ROLEIRA, R;SOCORRO;CIDADE DUTRA;-23,75879;-46,715172
5831;VALDEMAR FERREIRA, AV x PIRAJUSSARA, R;BUTANTÃ;BUTANTA;-23,570486;-46,705959
5832;PEDRO DE TOLEDO, R x CARNEIRO LACERDA, R DESEM;VILA MARIANA;MOEMA;-23,596582;-46,65672
5833;BELMIRA MARIN, AV DONA - (ACESSO AV. SEN. TEOTONIO VILELA);SOCORRO;CIDADE DUTRA;-23,732051;-46,697591
5835;RIO BONITO, AV DO - (N 2271 - R. PORTO);SOCORRO;SOCORRO;-23,692299;-46,701558
5839;GUARAPIRANGA, AV x TERESINHA, R STA x PERIPERI, R - (N 300);SOCORRO;SOCORRO;-23,666088;-46,715535
5840;ARTUR DE AZEVEDO, R x ALVES GUIMARAES, R;PINHEIROS;JARDIM PAULISTA;-23,559006;-46,675802
5841;AMARO, AV STO x ROQUE PETRELLA, R;PINHEIROS;ITAIM BIBI;-23,593697;-46,672661
5842;FRANCISCO MORATO, AV PROF x DRAUSIO, R - (C149);BUTANTÃ;BUTANTA;-23,577602;-46,708216
5843;GUILHERME DUMONT VILARES, AV DR x AURELIANO GUIMARAES, R;CAMPO LIMPO;VILA ANDRADE;-23,626856;-46,736527
5844;AMERICO SALVADOR NOVELLI, R x IGNACIO ALVES DE MATTOS, R;ITAQUERA;ITAQUERA;-23,538103;-46,454012
5845;HERMILO ALVES, AV - (N 1090 - PX. R. DOS CONTINENTES);PENHA;ARTUR ALVIM;-23,532725;-46,488017
5846;PIRES DO RIO, AV x JOAO DE MIRANDA, R;SÃO MIGUEL;ITAQUERA;-23,524816;-46,44527
5847;FRANCISCO MATARAZZO, AV - (N 1705 - PARADA PALMEIRAS);LAPA;BARRA FUNDA;-23,530582;-46,666299
5849;CIDADE JARDIM, AV - (N 966 - 957);PINHEIROS;PINHEIROS;-23,584672;-46,688037
5852;AUGUSTO CARLOS BAUMAN, R x JOSE BAUMAN, R;ITAQUERA;ITAQUERA;-23,531697;-46,446584
5853;GREGORIO RAMALHO, R x FLORES DO PIAUI, R x ITAQUERA, AV;ITAQUERA;ITAQUERA;-23,538422;-46,455617
5854;JABAQUARA, AV x APOTRIBU, R;VILA MARIANA;SAUDE;-23,62052;-46,639563
5855;JANDIATUBA, R x NELSON GAMA DE OLIVEIRA, R;CAMPO LIMPO;VILA ANDRADE;-23,632791;-46,735395
5856;AMARO, AV STO x ANDREA PAULINETTI, R x BRASOES, R DOS;SANTO AMARO;SANTO AMARO;-23,627951;-46,688519
5858;JOSE ARTUR NOVA, AV DR x JURITI AZUL, R - (N 2361);SÃO MIGUEL;JARDIM HELENA;-23,477094;-46,427324
5859;PINEDO, AV DE - (N 777 - PX. R. MARCILIO DIAS E R. SERVIA);SOCORRO;SOCORRO;-23,671818;-46,715809
5860;DAMASIO PINTO, R x BENTO MUNHOZ, R;ITAQUERA;ITAQUERA;-23,526369;-46,432769
5861;GUARAPIRANGA, AV x ANDRE DE LEAO, R x SETE DE JULHO, R;SOCORRO;SOCORRO;-23,66616;-46,717082
5863;IGUATEMI, ES x LUIS MATEUS, R x MONTE ALEGRE DE MINAS, AV;ARICANDUVA;ARICANDUVA;-23,563972;-46,416271
5864;JUREMA, AV x MARACATINS, AL DOS;VILA MARIANA;MOEMA;-23,606915;-46,660791
5865;JUREMA, AV x NHAMBIQUARAS, AL DOS;VILA MARIANA;MOEMA;-23,607633;-46,659928
5866;FRANCISCO MORATO, AV PROF - (PX. R. MMDC - C/B);BUTANTÃ;BUTANTA;-23,57321;-46,705798
5867;COSTA PEREIRA, R PRES x ALMEIDA COUTO, R PRES x LORENZETTI, PC;SÉ;CAMBUCI;-23,564932;-46,608088
5868;CUNHA, EST DOS x IGUATEMI, ES;ARICANDUVA;ARICANDUVA;-23,574262;-46,415924
5869;JOSE PINHEIRO BORGES, AV x ITAGIMIRIM, R;ARICANDUVA;ARICANDUVA;-23,537808;-46,45611
5870;JOSE PINHEIRO BORGES, AV x BRITO MACHADO, R PROF;ARICANDUVA;ARICANDUVA;-23,533117;-46,450985
5871;JOSE PINHEIRO BORGES, AV x JOSE BAUMAN, R;ARICANDUVA;ARICANDUVA;-23,530039;-46,447718
5872;FUNCHAL, R x CHEDIT JAFET, AV x PEQUETITA, R x SENEGAMBIA, R - (C183);PINHEIROS;ITAIM BIBI;-23,5931;-46,689123
5873;M BOI MIRIM, ES - (N 865);SANTO AMARO;SANTO AMARO;-23,671105;-46,74049
5874;M BOI MIRIM, ES x ESTEVAO FERNANDES, R x MANUEL PINTO, R - (N 1190);M'BOI MIRIM;JARDIM SAO LUIS;-23,669899;-46,737533
5875;M BOI MIRIM, ES x PIERRE LEGROS, R;M'BOI MIRIM;JARDIM ANGELA;-23,677803;-46,762623
5876;M BOI MIRIM, ES - (N 4796);SANTO AMARO;SANTO AMARO;-23,684201;-46,769923
5877;IBIRAPUERA, AV - (PARADA MONTE LIBANO);VILA MARIANA;MOEMA;-23,599615;-46,658411
5879;ALVARENGA, ES DO - (N 3787 - C.E.U. ALVARENGA);CIDADE ADEMAR;PEDREIRA;-23,704432;-46,643734
5880;OTELO AUGUSTO RIBEIRO, R x JESUS TEIXEIRA DA COSTA, PC;GUAIANASES;GUAIANASES;-23,544536;-46,41017
5881;JOSE PINHEIRO BORGES, AV x MANUEL SETUBAL, R;ARICANDUVA;ARICANDUVA;-23,529048;-46,430941
5882;JOSE PINHEIRO BORGES, AV x ANTONIO MOURA ANDRADE, R x CASSIANO GABUS MENDES, VD;ARICANDUVA;ARICANDUVA;-23,527998;-46,446148
5883;JOSE PINHEIRO BORGES, AV x CANDIDO GODOI, R;ARICANDUVA;ARICANDUVA;-23,526906;-46,445406
5884;JOSE PINHEIRO BORGES, AV x CIPO GUACU, R;ARICANDUVA;ARICANDUVA;-23,524934;-46,435484
5886;JOSE PINHEIRO BORGES, AV x COROA DE FRADE, AV x BENTO MUNHOZ, R;ARICANDUVA;ARICANDUVA;-23,52625;-46,432249
5888;TAIPAS, ES DAS - (N 2549 - PROX. R. CEL. ANTONIO PEREIRA LIMA);PIRITUBA;JARAGUA;-23,43836;-46,728614
5891;HENRIQUE MONTEIRO, R x BIANCHI BERTOLDI, R;PINHEIROS;PINHEIROS;-23,569651;-46,690463
5892;PAULO GUILGUER REIMBERG, AV x TRABALHADORES DO COMERCIO, PC;SOCORRO;CIDADE DUTRA;-23,768288;-46,716104
5894;TOLEDO BARBOSA, R x ANDRADE JUNIOR, R ENG;MOOCA;BELEM;-23,540562;-46,583177
5895;ADOLFO PINHEIRO, AV x IRINEU MARINHO, R;SANTO AMARO;SANTO AMARO;-23,642972;-46,69922
5896;ADOLFO PINHEIRO, AV x PAZ, R DA;SANTO AMARO;SANTO AMARO;-23,634579;-46,693326
5897;ITAQUERA, AV x LIDER, AV x SERRA DAS DIVISOES, R;ITAQUERA;CIDADE LIDER;-23,553688;-46,491605
5898;JOSE PINHEIRO BORGES, AV x SIDNEY APARECIDO DE MORAES, R ENG;ITAQUERA;ITAQUERA;-23,539499;-46,472847
5899;JOSE PINHEIRO BORGES, AV x ERLI, R;ARICANDUVA;ARICANDUVA;-23,53764;-46,424771
5900;JOSE PINHEIRO BORGES, AV x VITORINO DE SOUSA ROCHA, R MAJ;ARICANDUVA;ARICANDUVA;-23,534652;-46,428963
5901;JOSE PINHEIRO BORGES, AV x ITAQUERA-GUAIANAZES, ES x NAGIB FARAH MALUF, AV;ARICANDUVA;ARICANDUVA;-23,534532;-46,428913
5904;IMPERADOR, ES DO x JOSE DE CASTRO NUNES, TV - (N 3086 - C/B);ITAQUERA;ITAQUERA;-23,519205;-46,472807
5905;WALDEMAR CARLOS PEREIRA, AV x URUGUAI, R VISC DO;PENHA;VILA MATILDE;-23,542009;-46,523128
5906;LIDER, AV x FRANCISCO DANIEL LOPES, PC - (N 1428);ITAQUERA;CIDADE LIDER;-23,554524;-46,481694
5907;ITABERABA, AV x ELISIO TEIXEIRA LEITE, AV;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,492424;-46,696362
5908;PAULA FERREIRA, AV x LAUDELINO FREIRE, R - (N 400);FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,502148;-46,703357
5909;ITABERABA, AV x ALICE GARCIA VEGA, R x ITAIQUARA, R;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,486874;-46,69276
5910;ITABERABA, AV x LUCIA FILIPPINI, R STA;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,487521;-46,692801
5911;ITABERABA, AV x MANUEL MADRUGA, R;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,495804;-46,699131
5912;ITABERABA, AV - (N 730 - PROX. 28º D.P.);FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,494791;-46,697553
5913;CAMPANELLA, AV x VIEGAS DE MENEZES, R PDE;ITAQUERA;ITAQUERA;-23,53601;-46,456056
5917;CAMPO LIMPO, ES DO x BATISTA CRESPO, R - (N 3610);CAMPO LIMPO;CAMPO LIMPO;-23,63359;-46,771962
5919;TIBURCIO DE SOUSA, R x DANIEL MULLER, R;ITAIM PAULISTA;ITAIM PAULISTA;-23,512732;-46,392993
5920;VERGUEIRO, R x JULIA, R DONA;VILA MARIANA;VILA MARIANA;-23,58759;-46,633412
5921;IBIRAPUERA, AV x SABIA, AV x DIVINO SALVADOR, AV x APARECIDA, PC NSRA;VILA MARIANA;MOEMA;-23,603182;-46,662
5923;ACACCIO FONTOURA, R - (N 154 - PROX. R. ANDRE BELY);SOCORRO;CIDADE DUTRA;-23,731645;-46,715919
5924;CIPRIANO RODRIGUES, AV x AURORA DAS DORES, R x FIRMINO PEACCI, R;ARICANDUVA;VILA FORMOSA;-23,576015;-46,528778
5927;COLONIA, ES DA x GENTIL SCHUNCK ROSCHEL, R x JOSE PEDRO DE BORBA, R;PARELHEIROS;PARELHEIROS;-23,828123;-46,727304
5928;COLONIA, ES DA x JUVENAL LUZ, R;PARELHEIROS;PARELHEIROS;-23,828178;-46,72663
5929;PAULO GUILGUER REIMBERG, AV - (N 3694 - PX. R. FALCÃO PEREGRINO);SOCORRO;GRAJAU;-23,783228;-46,689987
5931;NAZARE PAULISTA, R x BERNARDA LUIZ, R;PINHEIROS;ALTO DE PINHEIROS;-23,545678;-46,701506
5932;VICTORIO SANTIM, R - (N 178 - PROX. R. KEN SUGAYA);ITAQUERA;ITAQUERA;-23,537584;-46,453114
5934;ITAQUERA-GUAIANAZES, ES x VITORINO DE SOUSA ROCHA, R MAJ;ITAQUERA;JOSE BONIFACIO;-23,534641;-46,429005
5935;CONSOLACAO, R DA - (N 974 - MACKENZIE);SÉ;CONSOLACAO;-23,54823;-46,650384
5936;M BOI MIRIM, ES x DOMINGOS AFONSO SERTAO, R x HUMBERTO DE ALMEIDA, R;M'BOI MIRIM;JARDIM SAO LUIS;-23,672642;-46,743184
5937;SAIOA, R x NOVA LOUZA, R;IPIRANGA;CURSINO;-23,595678;-46,620396
5938;VERGUEIRO, R x NOVA LOUZA, R x HUET BACELAR, R;IPIRANGA;CURSINO;-23,594508;-46,619489
5939;BUTANTA, R x LAZARO AUGUSTO ALVES, R - (N 100);PINHEIROS;PINHEIROS;-23,56834;-46,696987
5941;AMERICO SALVADOR NOVELLI, R x KEN SUGAYA, R x SEM DENOMINACAO (V. CARMOSINA), R;ITAQUERA;ITAQUERA;-23,537498;-46,453623
5944;ZIKE TUMA, R x JACQUES TUPINAMBA, R DR;SANTO AMARO;CAMPO GRANDE;-23,690852;-46,67478
5945;SENA FREITAS, AV PDE x ESTANISLAU DE CAMPOS, AV PDE;PENHA;ARTUR ALVIM;-23,543054;-46,482028
5946;MIRANDA DE AZEVEDO, R DR x TAVARES BASTOS, R;LAPA;PERDIZES;-23,531449;-46,691355
5947;MARIA PAULA, R - (N 140 - PX. R. GENEBRA);SÉ;REPUBLICA;-23,551899;-46,63921
5948;HEITOR ANTONIO EIRAS GARCIA, AV ENG x JOAO DE LORENZO, R PROF;BUTANTÃ;RAPOSO TAVARES;-23,597102;-46,781867
5949;ITAPECERICA, ES DE - (N 8150 - PROX. R. MIN. MOACIR DO AMARAL SANTOS);CAMPO LIMPO;CAPAO REDONDO;-23,643869;-46,742591
5950;GOIAS, AV DUQSA DE x NELSON HUNGRIA, R MIN;BUTANTÃ;MORUMBI;-23,612452;-46,703093
5952;GASPAR FERNANDES, R - (N 492 - R. HEITOR PEIXOTO);IPIRANGA;CAMBUCI;-23,575662;-46,616386
5953;M BOI MIRIM, ES x ARTUR MOREIRA DE ALMEIDA, R DR;M'BOI MIRIM;JARDIM SAO LUIS;-23,675751;-46,752007
5955;M BOI MIRIM, ES x LISANDRO TORRE, R - (N 2428);M'BOI MIRIM;JARDIM SAO LUIS;-23,675498;-46,755022
5956;YERVANT KISSAJIKIAN, AV x ANTONIO GIL, R;CIDADE ADEMAR;CIDADE ADEMAR;-23,667233;-46,674416
5959;PISTOIA, R x OSVALDO LELIS, R SOLD x JOSE MARIA FERNANDES, AV;VILA MARIA / VILA GUILHERME;VILA MARIA;-23,507984;-46,568594
5960;HEITOR ANTONIO EIRAS GARCIA, AV ENG x LUDOVICO ARIOSTO, R x JOSE MARIA ALKMIN, AV PROF - (N 2165);BUTANTÃ;RIO PEQUENO;-23,583273;-46,75104
5961;YERVANT KISSAJIKIAN, AV x ESTANISLAU MONIUSKO, R - (N 2217);CIDADE ADEMAR;CIDADE ADEMAR;-23,676321;-46,659724
5963;RAIMUNDO PEREIRA DE MAGALHAES, AV x FIORELLI PECCICACCO, R x JOSE ALBERTO PECCICACCO, PC TTE;PERUS;PERUS;-23,405483;-46,735099
5964;RAIMUNDO PEREIRA DE MAGALHAES, AV x ERNESTO BOTTONI, R x CAVALO MARINHO, R;PERUS;PERUS;-23,407848;-46,734793
5965;JAVARI, R x TAQUARI, R;MOOCA;MOOCA;-23,554436;-46,600073
5966;LEME DO PRADO, R x WASHINGTON LUIS, AV;SANTO AMARO;CAMPO GRANDE;-23,655582;-46,692779
5967;JOAO RIBEIRO, R DR x ANTONIO LOBO, R - (N 398);PENHA;PENHA;-23,523927;-46,546694
5968;BENEDITO LEITE DE AVILA, R x EUGENIO RADIANTE, R;GUAIANASES;LAJEADO;-23,54085;-46,417463
5969;FARIA LIMA, AV BRIG x GARCIA VELHO, R PDE;PINHEIROS;PINHEIROS;-23,562675;-46,694294
5970;JOAO PADILLA, R x PACHECO E CHAVES, R CAP;IPIRANGA;IPIRANGA;-23,581858;-46,593007
5971;JOSE RUFINO FREIRE, R CEL x ERVA POMBINHA, R - (N 151);PIRITUBA;SAO DOMINGOS;-23,490638;-46,752294
