Nome_Compl;codlog;codlog5;FromLeft;ToLeft;FromRight;ToRight;tipo;titulo;preposicao;nome;codseg;classif4;GETs;DETs; ID_1 ; ID_2 ;Via_ou_Eix;Trecho_Iní;Trecho_Fim;Sentido; Extensão_E ;Horário;Região;Início_Ope
R DR ASSIS RIBEIRO;024295;02429;0;0;2000;2110;R;DR;;ASSIS RIBEIRO;SG024295033;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;20;8104;R;DR;;ASSIS RIBEIRO;SG024295037;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;514;8224;R;DR;;ASSIS RIBEIRO;SG024295038;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;48;8430;R;DR;;ASSIS RIBEIRO;SG024295039;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;106;8700;R;DR;;ASSIS RIBEIRO;SG024295040;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;3;8452;R;DR;;ASSIS RIBEIRO;SG024295042;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;4;240;R;DR;;ASSIS RIBEIRO;SG024295043;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;242;1590;R;DR;;ASSIS RIBEIRO;SG024295044;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;1592;2070;R;DR;;ASSIS RIBEIRO;SG024295045;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;2072;3522;R;DR;;ASSIS RIBEIRO;SG024295046;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;3524;7820;R;DR;;ASSIS RIBEIRO;SG024295047;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;25;1579;1540;1540;R;DR;;ASSIS RIBEIRO;SG024295048;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;1581;1783;3000;3000;R;DR;;ASSIS RIBEIRO;SG024295049;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2993;2995;0;0;R;DR;;ASSIS RIBEIRO;SG024295050;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2997;2999;0;0;R;DR;;ASSIS RIBEIRO;SG024295051;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;1785;2065;0;0;R;DR;;ASSIS RIBEIRO;SG024295052;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2987;2987;0;0;R;DR;;ASSIS RIBEIRO;SG024295053;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2067;2143;5150;5160;R;DR;;ASSIS RIBEIRO;SG024295054;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2145;2275;5162;5210;R;DR;;ASSIS RIBEIRO;SG024295055;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2277;2397;0;0;R;DR;;ASSIS RIBEIRO;SG024295056;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;69;69;0;0;R;DR;;ASSIS RIBEIRO;SG024295057;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;2399;5565;120;120;R;DR;;ASSIS RIBEIRO;SG024295058;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;4454;4546;R;DR;;ASSIS RIBEIRO;SG024295059;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;4548;4604;R;DR;;ASSIS RIBEIRO;SG024295060;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;4606;4800;R;DR;;ASSIS RIBEIRO;SG024295061;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;4400;4500;R;DR;;ASSIS RIBEIRO;SG024295062;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;4000;4000;R;DR;;ASSIS RIBEIRO;SG024295063;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000880;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000881;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000882;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000883;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000884;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000885;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000886;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000887;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000888;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000889;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000890;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000891;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000892;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000893;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000894;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000895;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000896;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000897;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000898;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000899;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000900;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;CET00000901;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;1;1926;R;DR;;ASSIS RIBEIRO;SG024295034;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;1;1926;R;DR;;ASSIS RIBEIRO;SG024295035;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;1;1926;R;DR;;ASSIS RIBEIRO;SG024295036;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
R DR ASSIS RIBEIRO;024295;02429;0;0;0;0;R;DR;;ASSIS RIBEIRO;SG024295001;Arterial I;LE;LE-1; 24 ; 135 ;R. Dr. Assis Ribeiro;Av. Gabriela Mistral;R. Reverendo José de Azevedo;Duplo; 8.60 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Leste;2013.12.16
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090031;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;1662;1666;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090032;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;1110;1198;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090052;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;1200;1328;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090053;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;1;1578;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090054;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;39;67;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090056;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;69;137;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090057;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;161;287;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090058;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;345;509;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090059;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;547;795;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090060;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;819;879;826;862;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090061;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;909;1031;864;1086;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090062;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;1085;1219;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090063;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;1369;1377;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090064;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;1379;1401;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090065;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;1425;1463;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090066;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;1465;1541;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090067;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;826;890;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090068;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;232;788;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090070;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV CORIFEU DE AZEVEDO MARQUES;053090;05309;0;0;0;0;AV;;;CORIFEU DE AZEVEDO MARQUES;SG053090030;Arterial I;OE;OE-2; 9 ; 136 ;Av. Corifeu de Azevedo Marques;Pça. Elis Regina;Av. Vital Brasil;Duplo; 1.70 ;"2ª a 6ª das 06-20h; Sáb. das 06-14h";Oeste;2013.04.29
AV ELISEU DE ALMEIDA;163376;16337;319;385;0;0;AV;;;ELISEU DE ALMEIDA;SG163376007;Arterial I;OE;OE-3; 11 ; 137 ;Av. Eliseu de Almeida;R. Grupiara;Av. Jacob Salvador Zveibel;Duplo; 3.70 ;2ª a 6ª das 06-09h;Oeste;2013.04.29
AV ELISEU DE ALMEIDA;163376;16337;0;0;420;824;AV;;;ELISEU DE ALMEIDA;SG163376008;Arterial I;OE;OE-3; 11 ; 137 ;Av. Eliseu de Almeida;R. Grupiara;Av. Jacob Salvador Zveibel;Duplo; 3.70 ;2ª a 6ª das 06-09h;Oeste;2013.04.29
AV ELISEU DE ALMEIDA;163376;16337;0;0;0;0;AV;;;ELISEU DE ALMEIDA;SG163376009;Arterial I;OE;OE-3; 11 ; 137 ;Av. Eliseu de Almeida;R. Grupiara;Av. Jacob Salvador Zveibel;Duplo; 3.70 ;2ª a 6ª das 06-09h;Oeste;2013.04.29
AV ELISEU DE ALMEIDA;163376;16337;985;1051;0;0;AV;;;ELISEU DE ALMEIDA;SG163376010;Arterial I;OE;OE-3; 11 ; 137 ;Av. Eliseu de Almeida;R. Grupiara;Av. Jacob Salvador Zveibel;Duplo; 3.70 ;2ª a 6ª das 06-09h;Oeste;2013.04.29
AV ELISEU DE ALMEIDA;163376;16337;981;1295;0;0;AV;;;ELISEU DE ALMEIDA;SG163376011;Arterial I;OE;OE-3; 11 ; 137 ;Av. Eliseu de Almeida;R. Grupiara;Av. Jacob Salvador Zveibel;Duplo; 3.70 ;2ª a 6ª das 06-09h;Oeste;2013.04.29
