Nome_Compl;codlog;codlog5;FromLeft;ToLeft;FromRight;ToRight;tipo;titulo;preposicao;nome;codseg;classif4;gets;dets; ID ; ID_2 ;Via;Início;Fim;Sentido;Ext___Km_;Caracterís;horario
AV ALCANTARA MACHADO;005436;00543;367;403;0;0;AV;;;ALCANTARA MACHADO;SG005436010;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;513;627;0;0;AV;;;ALCANTARA MACHADO;SG005436011;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436027;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;1710;1748;AV;;;ALCANTARA MACHADO;SG005436028;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;450;2000;AV;;;ALCANTARA MACHADO;SG005436029;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;644;2200;AV;;;ALCANTARA MACHADO;SG005436030;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436031;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436032;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;2978;2978;AV;;;ALCANTARA MACHADO;SG005436033;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;684;1206;AV;;;ALCANTARA MACHADO;SG005436034;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;1208;3008;AV;;;ALCANTARA MACHADO;SG005436035;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;3076;3076;AV;;;ALCANTARA MACHADO;SG005436036;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436037;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436038;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;46;3434;AV;;;ALCANTARA MACHADO;SG005436039;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;244;3770;AV;;;ALCANTARA MACHADO;SG005436040;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436041;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;3832;3876;AV;;;ALCANTARA MACHADO;SG005436042;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;3986;4020;AV;;;ALCANTARA MACHADO;SG005436043;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;4188;4488;AV;;;ALCANTARA MACHADO;SG005436044;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436045;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436048;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436050;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;SG005436051;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000673;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000674;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000870;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000871;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000872;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000873;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000874;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000875;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000876;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;0;0;AV;;;ALCANTARA MACHADO;CET00000877;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;66;130;AV;;;ALCANTARA MACHADO;SG005436001;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457003;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457004;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;450;450;AV;CD;DE;FRONTIN;SG076457005;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;464;464;AV;CD;DE;FRONTIN;SG076457006;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457007;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457008;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457009;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457010;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457011;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457012;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457016;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457017;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457018;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457019;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457020;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457021;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457002;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV CD DE FRONTIN;076457;07645;0;0;0;0;AV;CD;DE;FRONTIN;SG076457001;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223002;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223003;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223004;Arterial I;LE;LE 1; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223005;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223006;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223007;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223008;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223009;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223010;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223011;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223012;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223013;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;31;31;0;0;R;;;MELO FREIRE;SG341223016;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223017;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223018;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223019;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223020;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223021;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223022;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223023;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223024;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223030;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223031;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223014;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R MELO FREIRE;341223;34122;0;0;0;0;R;;;MELO FREIRE;SG341223001;Arterial I;LE;LE 1; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
Codlog invalido;027XXX;027XX;0;0;0;0;;;;Codlog invalido;SG027XXX009;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
Codlog invalido;027XXX;027XX;0;0;0;0;;;;Codlog invalido;SG027XXX010;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
Codlog invalido;027XXX;027XX;0;0;0;0;;;;Codlog invalido;SG027XXX011;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
AV ALCANTARA MACHADO;005436;00543;0;0;186;234;AV;;;ALCANTARA MACHADO;SG005436002;Arterial I;LE;LE 2; 59 ; 59 ;Radial Leste;;;duplo;9,8;;
R BORGES LAGOA;035025;03502;399;437;362;442;R;;;BORGES LAGOA;SG035025008;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;499;517;498;578;R;;;BORGES LAGOA;SG035025009;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;0;0;650;710;R;;;BORGES LAGOA;SG035025010;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;751;849;536;864;R;;;BORGES LAGOA;SG035025011;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;897;993;908;996;R;;;BORGES LAGOA;SG035025012;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;1023;1103;1016;1132;R;;;BORGES LAGOA;SG035025013;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;1159;1231;1170;1246;R;;;BORGES LAGOA;SG035025014;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;1321;1345;1292;1368;R;;;BORGES LAGOA;SG035025015;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R BORGES LAGOA;035025;03502;347;369;342;360;R;;;BORGES LAGOA;SG035025007;Arterial II;SU;SU 2; 60 ; 60 ;Rua Borges Lagoa;Av. Prof. Ascendino Reis;R. Cel. Lisboa;centro;1;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00;2ª à 6ª - 5h00 às 10h00 e 16h00 às 20h00
R PEDRO DE TOLEDO;159140;15914;831;871;840;840;R;;;PEDRO DE TOLEDO;SG159140018;Coletora I;SU;SU 2; 61 ; 61 ;Rua Pedro de Toledo;R. Napoleão de Barros;Av. Ibirapuera;bairro;1;;
VD PEDRO DE TOLEDO;356123;35612;1;59;2;58;VD;;;PEDRO DE TOLEDO;SG356123001;Coletora I;SU;SU 2; 61 ; 61 ;Rua Pedro de Toledo;R. Napoleão de Barros;Av. Ibirapuera;bairro;1;;
R PEDRO DE TOLEDO;159140;15914;1591;1591;1620;1660;R;;;PEDRO DE TOLEDO;SG159140001;Coletora I;SO;SO 1; 61 ; 61 ;Rua Pedro de Toledo;R. Napoleão de Barros;Av. Ibirapuera;bairro;1;;
R PEDRO DE TOLEDO;159140;15914;763;795;0;0;R;;;PEDRO DE TOLEDO;SG159140017;Coletora I;SU;SU 2; 61 ; 61 ;Rua Pedro de Toledo;R. Napoleão de Barros;Av. Ibirapuera;bairro;1;;
VD NOVE DE JULHO;148105;14810;0;0;0;0;VD;;;NOVE DE JULHO;SG148105006;Arterial I;CN;CN 3; 62 ; 62 ;Viaduto 9 de Julho;R. Major Quedinho;R. Santo Antonio;Único;0,2;Rótula - Pista da direita;
VD NOVE DE JULHO;148105;14810;0;0;0;0;VD;;;NOVE DE JULHO;SG148105007;Arterial I;CN;CN 3; 62 ; 62 ;Viaduto 9 de Julho;R. Major Quedinho;R. Santo Antonio;Único;0,2;Rótula - Pista da direita;
VD NOVE DE JULHO;148105;14810;0;0;0;0;VD;;;NOVE DE JULHO;SG148105008;Arterial I;CN;CN 3; 62 ; 62 ;Viaduto 9 de Julho;R. Major Quedinho;R. Santo Antonio;Único;0,2;Rótula - Pista da direita;
VD NOVE DE JULHO;148105;14810;181;203;0;0;VD;;;NOVE DE JULHO;SG148105005;Arterial I;CN;CN 3; 62 ; 62 ;Viaduto 9 de Julho;R. Major Quedinho;R. Santo Antonio;Único;0,2;Rótula - Pista da direita;
VD JACAREI;097586;09758;0;0;0;0;VD;;;JACAREI;SG097586002;Arterial I;CN;CN 3; 63 ; 63 ;Viaduto Jacareí;R. Santo Antonio;R. Santo Amaro;Único;0,2;Rótula - Pista da direita;
VD JACAREI;097586;09758;0;0;0;0;VD;;;JACAREI;SG097586003;Arterial I;CN;CN 3; 63 ; 63 ;Viaduto Jacareí;R. Santo Antonio;R. Santo Amaro;Único;0,2;Rótula - Pista da direita;
AV CELSO GARCIA;047368;04736;4915;4981;4974;5000;AV;;;CELSO GARCIA;SG047368048;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5005;5057;5002;5044;AV;;;CELSO GARCIA;SG047368049;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5065;5083;5046;5174;AV;;;CELSO GARCIA;SG047368050;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5085;5115;5118;5118;AV;;;CELSO GARCIA;SG047368051;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5137;5153;0;0;AV;;;CELSO GARCIA;SG047368052;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5155;5225;5100;5100;AV;;;CELSO GARCIA;SG047368053;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5249;5255;5270;5270;AV;;;CELSO GARCIA;SG047368054;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5257;5269;5272;5274;AV;;;CELSO GARCIA;SG047368055;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5271;5309;5292;5300;AV;;;CELSO GARCIA;SG047368056;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5335;5353;5302;5344;AV;;;CELSO GARCIA;SG047368057;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;5355;5449;5374;5446;AV;;;CELSO GARCIA;SG047368058;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
AV CELSO GARCIA;047368;04736;6063;6085;6002;6066;AV;;;CELSO GARCIA;SG047368062;Arterial II;LE;LE 1; 18 ; 18 ;Av. Celso Garcia;Av. Airton Pretini;R. Síria;centro;1,3;Faixas Exclusivas no Contra-Fluxo;
